website,instruction,steps,criteria,feasibility_classification,feasibility_confidence,feasibility_reasoning,http_status_code,http_reachable,http_error
chimia.ch,Find the year and name of the issue that contains articles related to the SCS Major Awards and SCS Fall Meeting.,"[""Navigate to 'chimia.ch'""
 ""Click on the 'Archives' link to view past issues.""
 ""Browse the available issues to identify one that mentions 'SCS Major Awards' or 'SCS Fall Meeting' in its title or description.""
 'Extract the year and the full name of the identified issue.']","[""Identifies 'Vol. 78 No. 7-8 (2024): SCS Major Awards / SCS Fall Meeting 2024' as the relevant issue.""
 'Correctly states the year as 2024.'
 ""Correctly states the full issue name as 'Vol. 78 No. 7-8 (2024): SCS Major Awards / SCS Fall Meeting 2024'.""]",UNCERTAIN,0.9,"The starting page loaded successfully, but the browse tool did not provide an explicit URL for the 'Archives' or 'All issues' section within the page content, preventing navigation to find the specific issue.",200.0,True,
triesteairport.it,A user wants to inquire about the possibility of operating a new cargo flight service at Trieste Airport. Find the relevant contact information for this type of inquiry.,"[""Navigate to 'triesteairport.it'"" 'Accept the cookie policy if prompted'
 ""Click on the 'Corporate' link"" ""Click on the 'B2B Aviation' link""
 ""Click on the 'Cargo' link""
 'Identify the email address and phone number for cargo-related inquiries.']","[""Identifies 'aviationmarketing@triesteairport.it' as the relevant email for cargo inquiries.""
 ""Identifies '+39-0481 773290' or '+39 345 6412134' as relevant phone numbers for cargo inquiries.""]",UNCERTAIN,1.0,"The starting page loaded successfully, but the browse tool does not provide explicit URLs for internal navigation links such as 'Corporate', 'B2B Aviation', or 'Cargo', which are necessary to reach the target information.",200.0,True,
online.lsu.edu,What is the total estimated tuition cost for the Online Flores Master of Business Administration program at LSU Online?,"[""Navigate to 'online.lsu.edu/programs/business/mba'""
 ""Identify the 'Total Credit Hours' (36) and 'Cost Per Credit Hour' ($1,110) on the page""
 'Calculate the total estimated tuition cost by multiplying these two values'
 'State the calculated total tuition cost in the answer']","['Correctly identifies the total credit hours as 36'
 'Correctly identifies the cost per credit hour as $1,110'
 'Calculates the total estimated tuition cost as $39,960'
 'The answer explicitly states the calculated total tuition cost']",CONTENT_LIKELY_OUTDATED,1.0,"The specific URL for the 'Online Flores Master of Business Administration program' (online.lsu.edu/programs/business/mba) could not be fetched, indicating the page is no longer available or has moved. [1]",200.0,True,
ungei.org,What is the mission statement of the United Nations Girls' Education Initiative (UNGEI)?,"['Navigate to the official UNGEI website (ungei.org)'
 ""Locate the 'About Us' or 'Mission' section of the website""
 ""Identify and extract UNGEI's mission statement""]","['Successfully navigates to ungei.org'
 ""Identifies and quotes UNGEI's mission statement accurately from the website""]",WEBSITE_DOWN,0.95,"Website could not be reached: HTTPSConnectionPool(host='ungei.org', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1028)')))",,False,"HTTPSConnectionPool(host='ungei.org', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1028)')))"
anso.org.cn,Find the latest annual report published by ANSO.,"[""Navigate to 'anso.org.cn'""
 ""Click on the 'PUBLICATIONS' link in the navigation menu""
 ""Locate and click on the link for the 'ANSO 2023 Annual Report'""
 'Confirm that the correct annual report document is displayed or accessible for download.']","[""Successfully navigates to the 'PUBLICATIONS' section.""
 ""Identifies and clicks on the 'ANSO 2023 Annual Report' link (id: 396 or 351).""
 'The agent confirms that the content of the 2023 Annual Report is displayed or a download link for it is present.']",WEBSITE_DOWN,1.0,"The website 'anso.org.cn' returned an HTTP 404 error, indicating that the page could not be found and is therefore unreachable.",404.0,True,
alamedahealthsystem.org,Find the address and phone number for the Wilma Chan Highland Hospital Campus and determine if valet parking is available at this location.,"[""Navigate to 'alamedahealthsystem.org'"" ""Click on the 'Locations' link""
 'Locate the Wilma Chan Highland Hospital Campus section on the Locations page'
 'Extract the address and phone number for this campus'
 'Read the parking information to determine if valet parking is offered'
 'Respond with the address, phone number, and confirmation of valet parking availability']","[""Provides the correct address for Wilma Chan Highland Hospital Campus: '1411 E. 31st St Oakland, CA 94602'""
 ""Provides the correct phone number for Wilma Chan Highland Hospital Campus: '510-437-4800'""
 'Confirms that valet parking is available at the public garage for the Wilma Chan Highland Hospital Campus']",WEBSITE_DOWN,0.95,Website could not be reached: connection_error,,False,connection_error
humanetech.com,Find out where 'The Social Dilemma' film can be watched and identify one platform where it is available.,"[""Navigate to 'humanetech.com'""
 ""Click on the 'Watch *The Social Dilemma* link' to find viewing options for the film""
 'Identify at least one streaming platform or method where the film can be watched']","[""Successfully navigates to the page detailing viewing options for 'The Social Dilemma'""
 'Identifies and states at least one specific platform (e.g., Netflix, YouTube, rental service) where the film is available for viewing.']",UNCERTAIN,1.0,"The starting page mentions 'The Social Dilemma' as a resource, but it does not directly provide information on where to watch the film. Further navigation would be required to find the viewing options.",200.0,True,
omniweb.gsfc.nasa.gov,Find the launch date of the Parker Solar Probe mission on omniweb.gsfc.nasa.gov.,"[""Navigate to 'omniweb.gsfc.nasa.gov'""
 ""Enter 'Parker Solar Probe' into the search input field""
 'Click the search button'
 ""Click on the 'Parker Solar Probe' link to go to its mission page""
 'Locate the launch date on the Parker Solar Probe mission page, and respond with that date in the answer']","['Successfully navigates to the Parker Solar Probe mission details page.'
 'Identifies and extracts the correct launch date of the Parker Solar Probe.'
 'The answer explicitly states the launch date.']",WEBSITE_DOWN,0.95,Website could not be reached: connection_error,,False,connection_error
alls-ai.com,What are the available deposit methods and the minimum deposit amount on SpotBET?,"['Navigate to alls-ai.com'
 ""Locate the 'Informasi Situs' (Site Information) table""
 ""Identify the 'Minimal Deposit' and 'Metode Deposit' fields""
 'Extract the information and provide it in the answer']","[""States the minimum deposit as 'Rp 10.000'""
 ""Lists 'Transfer Bank', 'E-Wallet', and 'Qris' as deposit methods""]",WEBSITE_DOWN,0.95,Website could not be reached: connection_error,,False,connection_error
disabilityrightswa.org,Summarize the key findings and recommendations from the report 'Coming Into the Light: An Examination of Restraint and Isolation Practices in Washington Schools'.,"[""Navigate to 'disabilityrightswa.org'""
 ""Click on the 'Reports' link in the main navigation or resources section""
 ""Locate and click on the 'Coming Into the Light: An Examination of Restraint and Isolation Practices in Washington Schools' report link""
 'Read the summary or introduction of the report to identify key findings and recommendations'
 'Summarize the key findings and recommendations in the answer']","['Mentions that the report was a collaboration between DRW and ACLU-WA.'
 'States that the report found restraint and isolation have no educational or therapeutic benefits and cause harm.'
 'Highlights that students with disabilities, especially those who are low-income, in foster care, Black or multiracial, and in elementary school, are disproportionately affected.']",UNCERTAIN,0.9,"The starting page loaded successfully and a 'Reports' link was identified in the navigation, but the browse tool does not provide the specific URL for this link, preventing further navigation to locate the report.",200.0,True,
